,playlist_name,track_name,track_artists,popularity,track_number,duration_ms
2604,Guest Set: Jesse Dayton,High Sheriff of Calhoun Parrish,['Tony Joe White'],26,7,233400
2605,Guest Set: Jesse Dayton,Pressure Drop,['Toots & The Maytals'],52,10,174960
2606,Guest Set: Jesse Dayton,To Live Is To Fly,['Townes Van Zandt'],42,7,195640
2607,Guest Set: Jesse Dayton,I'm A King Bee,['Slim Harpo'],0,1,183133
2608,Guest Set: Jesse Dayton,Whiskey River,['Willie Nelson'],59,2,247239
2609,Guest Set: Jesse Dayton,Fast and Loose,['Motörhead'],42,5,201173
2610,Guest Set: Jesse Dayton,Harvest - 2017 Remaster,['Neil Young'],30,21,191573
2611,Guest Set: Jesse Dayton,Snake Farm,['Ray Wylie Hubbard'],51,1,233973
2612,Guest Set: Jesse Dayton,Some Girls - Remastered,['The Rolling Stones'],52,4,276933
2613,Guest Set: Jesse Dayton,"Lonesome, On'ry and Mean",['Waylon Jennings'],48,14,219120
2614,Guest Set: Jesse Dayton,Dirty Old Town,['The Pogues'],58,7,225426
2615,Guest Set: Jesse Dayton,Good Morning Little Schoolgirl,['Muddy Waters'],0,11,194000
2616,Guest Set: Devon Gilfillian,All Along the Watchtower,['Jimi Hendrix'],77,15,240800
2617,Guest Set: Devon Gilfillian,Superwoman,['Stevie Wonder'],34,2,487666
2618,Guest Set: Devon Gilfillian,Whipping Post,['The Allman Brothers Band'],50,7,317438
2619,Guest Set: Devon Gilfillian,Run Fay Run,['Isaac Hayes'],32,12,165400
2620,Guest Set: Devon Gilfillian,Didn't I (Blow Your Mind This Time),['The Delfonics'],58,1,201066
2621,Guest Set: Devon Gilfillian,Swing Down Chariot,['The Staple Singers'],13,10,159880
2622,Guest Set: Devon Gilfillian,Immigrant Song - 2012 Remaster,['Led Zeppelin'],76,1,146250
2623,Guest Set: Devon Gilfillian,Cigarettes and Coffee,['Otis Redding'],62,3,240800
2624,Guest Set: Devon Gilfillian,Let's Stay Together,['Al Green'],74,1,199396
2625,Guest Set: Devon Gilfillian,Inspiration Information,['Shuggie Otis'],54,1,252200
2626,Guest Set: Devon Gilfillian,All I Could Do Was Cry,['Etta James'],0,10,174560
2627,Guest Set: Devon Gilfillian,Bag Lady,"['Erykah Badu', 'Roy Ayres']",54,12,348893
2628,Guest Set: Devon Gilfillian,Who Is He (And What Is He to You)?,['Bill Withers'],58,3,194427
2629,Guest Set: The Accidentals,Hey Jude - Remastered 2015,['The Beatles'],76,21,425653
2630,Guest Set: The Accidentals,"6 Roumanian Folk Dances, BB 68, Sz. 56: 1. Bot tánc / Jocul cu bâtă (Stick Dance)","['Béla Bartók', 'Avi Avital', 'Kammerakademie Potsdam']",3,2,74453
2631,Guest Set: The Accidentals,Sunrise,['Norah Jones'],71,1,200626
2632,Guest Set: The Accidentals,We're Going To Be Friends,['The White Stripes'],61,9,142226
2633,Guest Set: The Accidentals,Rebellion (Lies),['Arcade Fire'],65,9,310893
2634,Guest Set: The Accidentals,Casimir Pulaski Day,['Sufjan Stevens'],58,10,353946
2635,Guest Set: The Accidentals,Star Witness,['Neko Case'],50,2,316506
2636,Guest Set: The Accidentals,Separate Beds,['Patrick Carroll'],3,6,297222
2637,Guest Set: The Accidentals,Fake Palindromes,['Andrew Bird'],41,4,172840
2638,Guest Set: The Accidentals,Smoothie Song,['Nickel Creek'],42,1,200613
2639,Guest Set: The Accidentals,Perth,['Bon Iver'],53,1,262079
2640,Guest Set: The Accidentals,Cadmium,['Pinegrove'],0,2,252213
2641,Guest Set: The Accidentals,Title Track,['Death Cab for Cutie'],0,1,209213
2642,Guest Set: The Accidentals,Helplessness Blues,['Fleet Foxes'],0,6,303386
2643,Guest Set: The Accidentals,Dinosaur,['Seth Bernard'],1,6,240626
2644,Guest Set: FreshProduce,Private Life,['Grace Jones'],36,2,313553
2645,Guest Set: FreshProduce,The Rain (Supa Dupa Fly),['Missy Elliott'],59,4,251000
2646,Guest Set: FreshProduce,Stormy Weather,['Wiley'],24,3,158400
2647,Guest Set: FreshProduce,Duce Is the Crew,['FreshProduce.'],0,5,201139
2648,Guest Set: FreshProduce,Mass Appeal,['Gang Starr'],61,11,221026
2649,Guest Set: FreshProduce,Find a Way,['A Tribe Called Quest'],62,2,203066
2650,Guest Set: FreshProduce,Butter,['A Tribe Called Quest'],50,4,218773
2651,Guest Set: FreshProduce,Hot Boyz,['Missy Elliott'],51,6,215466
2652,Guest Set: FreshProduce,Run To The Sun,['N.E.R.D'],0,7,291066
2653,Guest Set: FreshProduce,I'm Bad,['LL Cool J'],55,1,279733
2654,Guest Set: Bully,If You Met Her,['Palehound'],30,4,229611
2655,Guest Set: Bully,Shark Smile,['Big Thief'],54,2,238893
2656,Guest Set: Bully,I Will Spite Survive,"['Deerhoof', 'Jenn Wasner']",25,3,208020
2657,Guest Set: Bully,Romantic,['Mannequin Pussy'],0,2,159920
2658,Guest Set: Bully,In A Sentimental Mood,"['Duke Ellington', 'John Coltrane']",66,1,255226
2659,Guest Set: Bully,Omaha,['Toro y Moi'],57,1,196790
2660,Guest Set: Bully,How Does It Feel,['Kamaiyah'],43,1,159453
2661,Guest Set: Bully,"Zoal, Face Dancer",['Grimes'],37,3,156000
2662,Guest Set: Bully,Afraid,['Posse'],9,2,167000
2663,Guest Set: Bully,Hero Worship,"[""The B-52's""]",30,7,248026
2664,Guest Set: Bully,Kid Kreative,['Melkbelly'],11,2,138277
2665,Guest Set: Bully,Pontiac 87,['Protomartyr'],0,5,271386
2666,Guest Set: Bully,Spit You Out,['Metz'],23,3,289923
2667,Guest Set: Bully,Erase Myself,['Flasher'],9,3,214646
2668,Guest Set: Screaming Females,Whiskey in the Water,['Bugg'],0,4,223855
2669,Guest Set: Screaming Females,Dig,['Bacchae'],0,1,170168
2670,Guest Set: Screaming Females,C.I.D.,['U.K. Subs'],26,1,131920
2671,Guest Set: Screaming Females,St. Pete,['Shannon Wright'],2,2,191453
2672,Guest Set: Screaming Females,Hell Is Real,['NO MEN'],6,8,150466
2673,Guest Set: Screaming Females,More Tunnel,['Lemuria'],10,4,198426
2674,Guest Set: Screaming Females,Cram It,['Gland'],9,1,274040
2675,Guest Set: Screaming Females,Pastry Changer,['Spowder'],4,7,112640
2676,Guest Set: Screaming Females,Make Love,['Shellshag'],0,8,131706
2677,Guest Set: A Giant Dog,Breathless,['X'],19,6,138253
2678,Guest Set: A Giant Dog,You're My Favorite Waste of Time - Remastered Version,"['Marshall Crenshaw & The Handsome, Ruthless and Stupid Band']",33,13,159400
2679,Guest Set: A Giant Dog,Kiss and Say Goodbye,['The Manhattans'],58,10,266733
2680,Guest Set: A Giant Dog,Running Up That Hill (A Deal With God),['Kate Bush'],65,1,298933
2681,Guest Set: A Giant Dog,Don't Change,['INXS'],57,10,266026
2682,Guest Set: A Giant Dog,Don't Look Back (feat. Van Morrison) - Mono Version,"['Them', 'Van Morrison']",39,9,203266
2683,Guest Set: A Giant Dog,Sherlock Holmes,['Sparks'],35,4,217200
2684,Guest Set: A Giant Dog,I Looked at the Sun,['The Adverts'],7,9,255813
2685,Guest Set: A Giant Dog,Love Will Save the Day,['Whitney Houston'],44,3,321666
2686,Guest Set: A Giant Dog,Sunday Sunny Mill Valley Groove Day,['Sir Douglas Quintet'],0,2,206506
2687,Guest Set: JD & The Straight Shot,Black Horse And The Cherry Tree,['KT Tunstall'],63,4,172373
2688,Guest Set: JD & The Straight Shot,Let It Roll,['Little Feat'],40,6,270360
2689,Guest Set: JD & The Straight Shot,Amie,['Pure Prairie League'],54,6,260933
2690,Guest Set: JD & The Straight Shot,Hotel California - 2013 Remaster,['Eagles'],83,1,391376
2691,Guest Set: JD & The Straight Shot,Suite: Judy Blue Eyes - 2005 Remaster,"['Crosby, Stills & Nash']",68,1,444053
2692,Guest Set: JD & The Straight Shot,Bull Rider,['Johnny Cash'],27,3,188693
2693,Guest Set: JD & The Straight Shot,The Chain - 2004 Remaster,['Fleetwood Mac'],79,7,270213
2694,Guest Set: JD & The Straight Shot,Rich Woman,"['Robert Plant', 'Alison Krauss']",40,1,243480
2695,Guest Set: Nikki Hill,The Girl Can't Dance,['Bunker Hill'],29,2,115560
2696,Guest Set: Nikki Hill,Uncloudy Day,['The Staple Singers'],21,1,181349
2697,Guest Set: Nikki Hill,You'll Lose A Good Thing,['Barbara Lynn'],52,7,159866
2698,Guest Set: Nikki Hill,I Against I,['Bad Brains'],48,2,170706
2699,Guest Set: Nikki Hill,Down In The Bottom,"[""Howlin' Wolf""]",0,9,134173
2700,Guest Set: Nikki Hill,Iko Iko,['The Dixie Cups'],52,3,122344
2701,Guest Set: Nikki Hill,Try a Little Tenderness,['Otis Redding'],64,5,201733
2702,Guest Set: Nikki Hill,Rumble,['Link Wray'],0,1,187871
2703,Guest Set: Nikki Hill,My Soul Is Singing,['Sister Rosetta Tharpe'],2,8,129826
2704,Guest Set: Nikki Hill,Pusherman,['Curtis Mayfield'],30,2,300693
2705,Guest Set: Nikki Hill,Blood Thirsty Blues,['Victoria Spivey'],9,23,183614
2706,Guest Set: Nikki Hill,"Bye, Bye Baby",['Mary Wells'],5,12,170106
2707,Guest Set: Nikki Hill,Time Tough,['Toots & The Maytals'],46,1,264160
2708,Guest Set: Sarah Shook & The Disarmers,Rodeo,['Futurebirds'],55,6,233173
2709,Guest Set: Sarah Shook & The Disarmers,Apocalypse,['Cigarettes After Sex'],63,4,290146
2710,Guest Set: Sarah Shook & The Disarmers,What's On Your Mind,['Greyhounds'],0,1,240360
2711,Guest Set: Sarah Shook & The Disarmers,Ruby Carol,['Dan Sartain'],21,7,159346
2712,Guest Set: Sarah Shook & The Disarmers,Hands In Your Pockets,['The Shacks'],0,7,188858
2713,Guest Set: Sarah Shook & The Disarmers,Country State of Mind,['Timmy the Teeth'],7,5,158080
2714,Guest Set: Sarah Shook & The Disarmers,Your Crying Eyes,['Blitzen Trapper'],0,4,181280
2715,Guest Set: Sarah Shook & The Disarmers,Mendocino,['Doug Sahm'],9,28,160213
2716,Guest Set: Sarah Shook & The Disarmers,Waymore's Blues,['Waylon Jennings'],32,23,159846
2717,Guest Set: Sarah Shook & The Disarmers,One More Cup of Coffee,['Bob Dylan'],56,4,224733
2718,Guest Set: Sarah Shook & The Disarmers,Honey in the Sun,['Camera Obscura'],35,11,346066
2719,Guest Set: Sarah Shook & The Disarmers,Tiger Rag - Buddha Remastered - 2000,['Chet Atkins'],9,11,112600
2720,Guest Set: Sarah Shook & The Disarmers,It's Not Safe,['Aimee Mann'],13,13,434066
2721,Guest Set: Sarah Shook & The Disarmers,Straight To Hell,['Drivin N Cryin'],45,10,341133
2722,Guest Set: Sarah Shook & The Disarmers,Hey Cool Kid,['Cloud Nothings'],38,5,194266
2723,Guest Set: Sarah Shook & The Disarmers,Shut Up Kiss Me,['Angel Olsen'],61,3,202200
2724,Guest Set: Sarah Shook & The Disarmers,Sweetest Kill,['Broken Social Scene'],52,11,309306
2725,Guest Set: Sarah Shook & The Disarmers,Don't Talk About It,['Ruby Boots'],14,3,268506
2726,Guest Set: Paul Childers,Empty Arms - 1984 Version,['Stevie Ray Vaughan'],28,3,208200
2727,Guest Set: Paul Childers,"Générique - BOF ""Ascenseur pour l'échafaud""",['Miles Davis'],51,1,168512
2728,Guest Set: Paul Childers,As,['Stevie Wonder'],0,6,428222
2729,Guest Set: Paul Childers,Seven Days,['Sting'],0,8,278520
2730,Guest Set: Paul Childers,Inner City Blues (Make Me Wanna Holler),['Marvin Gaye'],62,9,331960
2731,Guest Set: Paul Childers,Untitled (How Does It Feel),"[""D'Angelo""]",59,12,430800
2732,Guest Set: Paul Childers,Every Little Thing She Does Is Magic - Remastered 2003,['The Police'],1,2,260573
2733,Guest Set: Paul Childers,"Sweet Little Angel - Live At The Regal Theater, Chicago, 1964",['B.B. King'],40,2,249640
2734,Guest Set: Paul Childers,She's American,['The 1975'],55,5,270106
2735,Guest Set: Paul Childers,Lost in Paris,"['Tom Misch', 'GoldLink']",61,2,194023
2736,Guest Set: Paul Childers,Blue Motel Room,['Joni Mitchell'],37,8,304306
2737,Guest Set: Paul Childers,These Are The Days,['Jamie Cullum'],19,2,201400
2738,Guest Set: Paul Childers,Glad To Be Unhappy - Remastered,['Frank Sinatra'],34,3,155493
2739,Guest Set: Paul Childers,The Light,['Common'],56,1,243586
2740,Stay Tuned: Rock On TV | Iconic Theme Songs,Big Bang Theory Theme,['Barenaked Ladies'],51,13,105266
2741,Stay Tuned: Rock On TV | Iconic Theme Songs,The Fresh Prince of Bel-Air,['DJ Jazzy Jeff & The Fresh Prince'],64,10,177266
2742,Stay Tuned: Rock On TV | Iconic Theme Songs,Theme From Mission:Impossible,['The Remotes'],0,2,51201
2743,Stay Tuned: Rock On TV | Iconic Theme Songs,"Welcome Back (Theme from Welcome Back, Kotter)",['John Sebastian'],47,6,170893
2744,Stay Tuned: Rock On TV | Iconic Theme Songs,You've Got Time,['Regina Spektor'],52,1,189480
2745,Stay Tuned: Rock On TV | Iconic Theme Songs,Teardrop,['Massive Attack'],69,3,330773
2746,Stay Tuned: Rock On TV | Iconic Theme Songs,Today is Gonna be a Great Day - Theme Song to Phineas and Ferb,['Bowling For Soup'],48,1,181026
2747,Stay Tuned: Rock On TV | Iconic Theme Songs,Where You Lead,['Carole King'],64,8,200146
2748,Stay Tuned: Rock On TV | Iconic Theme Songs,Cleveland Rocks,['The Presidents Of The United States Of America'],42,12,153093
2749,Stay Tuned: Rock On TV | Iconic Theme Songs,Woke up This Morning (The Sopranos Mix),['Alabama 3'],46,2,243946
2750,Stay Tuned: Rock On TV | Iconic Theme Songs,In The Street,['Big Star'],38,3,174733
2751,Stay Tuned: Rock On TV | Iconic Theme Songs,Short Skirt / Long Jacket,['Cake'],65,4,204133
2752,Stay Tuned: Rock On TV | Iconic Theme Songs,The Simpsons,['TV Themes'],0,6,82866
2753,Stay Tuned: Rock On TV | Iconic Theme Songs,Knight Rider,['TV Themes'],41,22,78533
2754,Stay Tuned: Rock On TV | Iconic Theme Songs,Law & Order,['Mike Post'],23,7,195800
2755,Stay Tuned: Rock On TV | Iconic Theme Songs,I'll Be There for You (Theme from Friends) - Single Version,['The Rembrandts'],56,11,189573
2756,Stay Tuned: Rock On TV | Iconic Theme Songs,A Beautiful Mine (Theme Music from Mad Men),['RJD2'],0,14,329093
2757,Stay Tuned: Rock On TV | Iconic Theme Songs,"Doctor Who (Original Theme) [From ""Doctor Who""]","['Ron Grainer', 'Delia Derbyshire']",18,1,140933
2758,Stay Tuned: Rock On TV | Iconic Theme Songs,Hawaii Five-O,['The Ventures'],50,1,113893
2759,Stay Tuned: Rock On TV | Iconic Theme Songs,Seinfeld,['TV Themes'],0,29,52373
2760,Stay Tuned: Rock On TV | Iconic Theme Songs,Happy Days,['TV Themes'],0,2,76573
2761,Stay Tuned: Rock On TV | Iconic Theme Songs,Saturday Night Live,['TV Themes'],0,7,75960
2762,Stay Tuned: Rock On TV | Iconic Theme Songs,Different Strokes,['TV Themes'],0,16,53960
2763,Stay Tuned: Rock On TV | Iconic Theme Songs,The Golden Girls,['TV Themes'],0,18,42906
2764,Stay Tuned: Rock On TV | Iconic Theme Songs,Josie and The Pussycats,['TV Themes'],19,6,62706
2765,Stay Tuned: Rock On TV | Iconic Theme Songs,Linus And Lucy,['Vince Guaraldi Trio'],33,1,186133
2766,Stay Tuned: Rock On TV | Iconic Theme Songs,Save Me,['Remy Zero'],59,6,244226
2767,Stay Tuned: Rock On TV | Iconic Theme Songs,Bad Boys (Theme from COPS),['Inner Circle'],70,1,229374
2768,Stay Tuned: Rock On TV | Iconic Theme Songs,(Theme From) The Monkees - Original Stereo Version; 2006 Remaster,['The Monkees'],42,1,139093
2769,Stay Tuned: Rock On TV | Iconic Theme Songs,Peter Gunn - REMASTERED,['Henry Mancini'],20,1,125293
2770,Born To Run!,Thunderstruck,['AC/DC'],82,1,292880
2771,Born To Run!,Runnin' Down A Dream,['Tom Petty and the Heartbreakers'],0,11,264333
2772,Born To Run!,Born to Run,['Bruce Springsteen'],74,5,269920
2773,Born To Run!,Take The Money And Run,['Steve Miller Band'],70,7,170173
2774,Born To Run!,On the Run,['Pink Floyd'],61,3,225384
2775,Born To Run!,Walk This Way (feat. Aerosmith),"['Run–D.M.C.', 'Aerosmith']",70,4,309760
2776,Born To Run!,Nowhere To Run,['Martha Reeves & The Vandellas'],0,4,176906
2777,Born To Run!,Walk of Life,['Dire Straits'],62,3,252466
2778,Born To Run!,Middle of the Road - 2007 Remaster,['Pretenders'],49,1,254293
2779,Born To Run!,Edge of Seventeen - 2016 Remaster,['Stevie Nicks'],64,6,329413
2780,Born To Run!,Gimme Shelter,['The Rolling Stones'],76,1,270773
2781,Born To Run!,Don't Cha Stop,['The Cars'],38,5,183106
2782,Born To Run!,Enter Sandman,['Metallica'],74,1,331573
2783,Born To Run!,Outta Space,['Van Halen'],0,10,173346
2784,Born To Run!,It's My Life,['Bon Jovi'],78,1,224493
2785,Born To Run!,Fire on the Mountain - 2013 Remaster,['Grateful Dead'],57,5,229009
2786,Born To Run!,Hurts So Good,['John Mellencamp'],71,1,218960
2787,Born To Run!,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],78,5,285373
2788,Born To Run!,Highway Star,['Deep Purple'],60,1,368506
2789,Born To Run!,Philadelphia Freedom,['Elton John'],0,13,321933
2790,Born To Run!,Blue Suede Shoes,['Elvis Presley'],61,1,119200
2791,Born To Run!,Cherry Bomb,['The Runaways'],67,1,138706
2792,Born To Run!,Life in the Fast Lane - 2013 Remaster,['Eagles'],73,3,286219
2793,Born To Run!,Crosstown Traffic,['Jimi Hendrix'],41,7,139266
2794,Born To Run!,Bring The Noise,['Public Enemy'],50,2,226173
2795,Born To Run!,Hot Stuff,['Donna Summer'],0,1,314760
2796,Born To Run!,Don't Stop 'Til You Get Enough - Single Version,['Michael Jackson'],74,1,365466
2797,Born To Run!,Call Me,['Blondie'],65,1,212226
2798,Born To Run!,Barracuda,['Heart'],74,1,261933
2799,Born To Run!,Get Lucky (feat. Pharrell Williams & Nile Rodgers),"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",72,8,369626
2800,Born To Run!,Livin' On A Prayer,['Bon Jovi'],2,3,249293
2801,Born To Run!,Goodbye To Love,['Carpenters'],0,5,238266
2802,Born To Run!,L.A. Woman,['The Doors'],67,5,471160
2803,Born To Run!,Going Mobile,['The Who'],33,7,223000
2804,Born To Run!,How Many More Times - 1993 Remaster,['Led Zeppelin'],53,9,508000
2805,Born To Run!,Marathon,['Rush'],42,4,369533
2806,Born To Run!,Wait for Me,['Daryl Hall & John Oates'],43,2,247800
2807,Born To Run!,Runnin' Down A Dream,['Tom Petty'],50,5,292000
2808,Rock & Roll and the Civil Rights Movement,Strange Fruit,['Billie Holiday'],0,11,185373
2809,Rock & Roll and the Civil Rights Movement,Oh Freedom,['Odetta'],0,4,373817
2810,Rock & Roll and the Civil Rights Movement,"Take My Hand, Precious Lord",['Mahalia Jackson'],30,9,252400
2811,Rock & Roll and the Civil Rights Movement,We Shall Overcome,['The Freedom Singers'],0,8,226120
2812,Rock & Roll and the Civil Rights Movement,We Shall Overcome - Live,['Pete Seeger'],25,16,356440
2813,Rock & Roll and the Civil Rights Movement,"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",['John Coltrane'],13,9,307533
2814,Rock & Roll and the Civil Rights Movement,Keep On Pushing,['The Impressions'],0,2,153706
2815,Rock & Roll and the Civil Rights Movement,The Times They Are A-Changin',['Bob Dylan'],70,1,192053
2816,Rock & Roll and the Civil Rights Movement,A Change Is Gonna Come,['Sam Cooke'],55,1,191320
2817,Rock & Roll and the Civil Rights Movement,Mississippi Goddam - Live In New York/1964,['Nina Simone'],0,7,296600
2818,Rock & Roll and the Civil Rights Movement,Dancing In The Street - Stereo Version / Stereo,['Martha Reeves & The Vandellas'],33,5,158533
2819,Rock & Roll and the Civil Rights Movement,People Get Ready - Single Version,['The Impressions'],0,14,159266
2820,Rock & Roll and the Civil Rights Movement,Blowin' In The Wind - Single Version,['Stevie Wonder'],0,4,183626
2821,Rock & Roll and the Civil Rights Movement,Respect,['Aretha Franklin'],73,1,147600
2822,Rock & Roll and the Civil Rights Movement,I Wish I Knew How It Would Feel to Be Free,['Nina Simone'],51,10,188893
2823,Rock & Roll and the Civil Rights Movement,Say It Loud - I'm Black And I'm Proud - Pt. 1,['James Brown'],0,14,170893
2824,Rock & Roll and the Civil Rights Movement,Only The Strong Survive - Single Version,['Jerry Butler'],0,18,155333
2825,Rock & Roll and the Civil Rights Movement,When Will We Be Paid - Single Version,['The Staple Singers'],15,4,154506
2826,Rock & Roll and the Civil Rights Movement,Everyday People,['Sly & The Family Stone'],66,6,141506
